BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime
6	17	1	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	750.000	2760.000	3510.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	755.000	850.000	1020.000	1205.000	1420.000	1560.000	1790.000	2025.000	2945.000	3150.000	3305.000	3399.375	3172.750	0	-1	6730	-1	-1	1	0	0	
6	18	1	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	650.000	2855.000	3505.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	655.000	835.000	1290.000	1545.000	1850.000	2005.000	2280.000	2580.000	3055.000	3220.000	3315.000	3399.375	3172.750	0	-1	6725	-1	-1	1	0	0	
6	19	1	0	2	1	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	665.000	2465.000	3130.000	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	670.000	855.000	1065.000	1225.000	1540.000	1740.000	2010.000	2215.000	2515.000	2795.000	2940.000	3399.375	3172.750	0	-1	6350	-1	-1	1	0	0	
6	20	1	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	510.000	1950.000	2460.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	515.000	630.000	780.000	960.000	1180.000	1300.000	1530.000	1700.000	2015.000	2150.000	2295.000	3399.375	3172.750	0	-1	5680	-1	-1	1	0	0	
6	21	1	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	555.000	2090.000	2645.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	560.000	675.000	810.000	940.000	1130.000	1255.000	1665.000	1960.000	2210.000	2345.000	2490.000	3399.375	3172.750	0	-1	5865	-1	-1	1	0	0	
6	22	1	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	685.000	3705.000	4390.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	690.000	850.000	1085.000	1415.000	1715.000	1945.000	2565.000	2910.000	3725.000	3970.000	4130.000	3399.375	3172.750	0	-1	7610	-1	-1	1	0	0	
6	23	1	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	445.000	2360.000	2805.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	450.000	565.000	725.000	900.000	1115.000	1230.000	1465.000	1725.000	2350.000	2510.000	2650.000	3399.375	3172.750	0	-1	6025	-1	-1	1	0	0	
6	24	1	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	495.000	2750.000	3245.000	1	0	0	1	3	5	2	4	2	3	2	1	5	4	2	2	2	2	2	2	2	2	2	2	2	500.000	625.000	800.000	960.000	1150.000	1275.000	1505.000	1820.000	2170.000	2285.000	3090.000	3399.375	3172.750	0	-1	6465	-1	-1	1	0	0	
6	25	1	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	485.000	2590.000	3075.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	490.000	655.000	810.000	990.000	1260.000	1570.000	1995.000	2270.000	2610.000	2755.000	2935.000	3399.375	3172.750	0	-1	6295	-1	-1	1	0	0	
6	26	1	0	2	1	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	750.000	2805.000	3555.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	755.000	1005.000	1285.000	1560.000	1865.000	2070.000	2385.000	2620.000	3000.000	3285.000	3400.000	3399.375	3172.750	0	-1	6775	-1	-1	1	0	0	
6	27	1	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	575.000	3675.000	4250.000	1	0	0	1	3	5	2	4	2	3	2	5	2	4	2	2	2	2	2	2	2	2	2	2	2	580.000	760.000	960.000	1360.000	1720.000	1910.000	2415.000	2895.000	3240.000	3505.000	4070.000	3399.375	3172.750	0	-1	7470	-1	-1	1	0	0	
6	28	1	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	710.000	2645.000	3355.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	715.000	955.000	1190.000	1400.000	1670.000	1925.000	2215.000	2470.000	2900.000	3060.000	3155.000	3399.375	3172.750	0	-1	6575	-1	-1	1	0	0	
6	29	1	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	695.000	3045.000	3740.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	700.000	925.000	1175.000	1395.000	1680.000	1955.000	2380.000	2795.000	3230.000	3410.000	3525.000	3399.375	3172.750	0	-1	6960	-1	-1	1	0	0	
6	30	1	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	660.000	2735.000	3395.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	665.000	910.000	1160.000	1385.000	1670.000	1935.000	2200.000	2495.000	2975.000	3120.000	3200.000	3399.375	3172.750	0	-1	6615	-1	-1	1	0	0	
6	31	1	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	570.000	2325.000	2895.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	575.000	725.000	895.000	1060.000	1280.000	1490.000	1875.000	2150.000	2420.000	2575.000	2740.000	3399.375	3172.750	0	-1	6115	-1	-1	1	0	0	
6	32	1	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	490.000	2820.000	3310.000	1	0	0	1	3	5	2	4	2	3	2	1	1	4	2	2	2	2	2	2	2	2	2	2	2	495.000	640.000	810.000	975.000	1195.000	1330.000	1620.000	1820.000	2165.000	2970.000	3130.000	3399.375	3172.750	0	-1	6530	-1	-1	1	0	0	
7	1	1	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	635.000	3010.000	3645.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	640.000	840.000	1040.000	1220.000	1620.000	1860.000	2225.000	2725.000	3090.000	3295.000	3440.000	3286.500	3067.400	0	-1	6865	-1	-1	1	0	0	
7	2	1	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	535.000	2400.000	2935.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	540.000	670.000	835.000	995.000	1190.000	1350.000	1620.000	1965.000	2425.000	2580.000	2725.000	3286.500	3067.400	0	-1	6155	-1	-1	1	0	0	
7	3	1	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	430.000	2710.000	3140.000	1	0	0	1	3	5	2	4	2	3	2	1	1	4	2	2	2	2	2	2	2	2	2	2	2	435.000	585.000	755.000	930.000	1130.000	1270.000	1520.000	1770.000	2120.000	2795.000	2930.000	3286.500	3067.400	0	-1	6360	-1	-1	1	0	0	
7	4	1	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	845.000	2650.000	3495.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	850.000	1065.000	1300.000	1505.000	1770.000	1960.000	2280.000	2575.000	2900.000	3080.000	3250.000	3286.500	3067.400	0	-1	6715	-1	-1	1	0	0	
7	5	1	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	675.000	3025.000	3700.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	680.000	940.000	1215.000	1460.000	1750.000	1980.000	2330.000	2600.000	3135.000	3360.000	3470.000	3286.500	3067.400	0	-1	6920	-1	-1	1	0	0	
7	6	1	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	580.000	3225.000	3805.000	1	0	0	1	3	5	2	4	2	3	3	5	1	4	2	2	2	2	2	2	2	2	2	2	2	585.000	735.000	905.000	1070.000	1265.000	1455.000	1915.000	2530.000	3310.000	3480.000	3580.000	3286.500	3067.400	0	-1	7025	-1	-1	1	0	0	
7	7	1	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	710.000	2790.000	3500.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	715.000	940.000	1165.000	1400.000	1670.000	1935.000	2210.000	2640.000	2955.000	3140.000	3255.000	3286.500	3067.400	0	-1	6720	-1	-1	1	0	0	
7	8	1	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	480.000	2540.000	3020.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	485.000	640.000	810.000	995.000	1220.000	1555.000	1840.000	2170.000	2465.000	2645.000	2800.000	3286.500	3067.400	0	-1	6240	-1	-1	1	0	0	
7	9	1	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	655.000	3195.000	3850.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	660.000	910.000	1210.000	1475.000	1770.000	2050.000	2370.000	2670.000	3270.000	3465.000	3600.000	3286.500	3067.400	0	-1	7070	-1	-1	1	0	0	
7	10	1	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	475.000	2605.000	3080.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	480.000	645.000	820.000	1020.000	1285.000	1505.000	1755.000	2275.000	2560.000	2725.000	2895.000	3286.500	3067.400	0	-1	6300	-1	-1	1	0	0	
7	11	1	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	470.000	2430.000	2900.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	475.000	630.000	815.000	1025.000	1245.000	1420.000	1675.000	1945.000	2410.000	2565.000	2710.000	3286.500	3067.400	0	-1	6120	-1	-1	1	0	0	
7	12	1	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	715.000	2815.000	3530.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	720.000	960.000	1275.000	1535.000	1810.000	2020.000	2305.000	2545.000	2880.000	3150.000	3310.000	3286.500	3067.400	0	-1	6750	-1	-1	1	0	0	
7	13	1	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	1155.000	2820.000	3975.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1160.000	1400.000	1700.000	2040.000	2325.000	2530.000	2855.000	3090.000	3455.000	3630.000	3745.000	3286.500	3067.400	0	-1	7195	-1	-1	1	0	0	
7	14	1	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	495.000	2310.000	2805.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	500.000	645.000	810.000	995.000	1175.000	1325.000	1535.000	1920.000	2300.000	2465.000	2630.000	3286.500	3067.400	0	-1	6025	-1	-1	1	0	0	
7	15	1	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	560.000	2495.000	3055.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	565.000	680.000	845.000	1035.000	1225.000	1360.000	1550.000	1935.000	2540.000	2710.000	2840.000	3286.500	3067.400	0	-1	6275	-1	-1	1	0	0	
7	16	1	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	1000.000	3075.000	4075.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1005.000	1190.000	1415.000	1665.000	1945.000	2160.000	2585.000	3145.000	3575.000	3710.000	3825.000	3286.500	3067.400	0	-1	7295	-1	-1	1	0	0	
7	17	1	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	605.000	2525.000	3130.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	610.000	790.000	970.000	1170.000	1460.000	1690.000	2005.000	2305.000	2575.000	2755.000	2905.000	3286.500	3067.400	0	-1	6350	-1	-1	1	0	0	
7	18	1	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	570.000	2965.000	3535.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	575.000	710.000	865.000	1265.000	1495.000	1725.000	2555.000	2755.000	3020.000	3220.000	3345.000	3286.500	3067.400	0	-1	6755	-1	-1	1	0	0	
7	19	1	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	520.000	2265.000	2785.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	525.000	645.000	825.000	1030.000	1230.000	1400.000	1635.000	1870.000	2320.000	2480.000	2595.000	3286.500	3067.400	0	-1	6005	-1	-1	1	0	0	
7	20	1	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	560.000	2530.000	3090.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	565.000	770.000	995.000	1200.000	1455.000	1660.000	1995.000	2275.000	2610.000	2750.000	2870.000	3286.500	3067.400	0	-1	6310	-1	-1	1	0	0	
7	21	1	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	640.000	2465.000	3105.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	645.000	810.000	1015.000	1190.000	1445.000	1650.000	1995.000	2250.000	2680.000	2790.000	2885.000	3286.500	3067.400	0	-1	6325	-1	-1	1	0	0	
7	22	1	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	520.000	3100.000	3620.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	525.000	715.000	910.000	1290.000	1715.000	1995.000	2330.000	2560.000	3045.000	3260.000	3370.000	3286.500	3067.400	0	-1	6840	-1	-1	1	0	0	
7	23	1	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	590.000	2515.000	3105.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	595.000	785.000	970.000	1185.000	1435.000	1645.000	1950.000	2170.000	2585.000	2755.000	2870.000	3286.500	3067.400	0	-1	6325	-1	-1	1	0	0	
7	24	1	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	575.000	2300.000	2875.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	580.000	715.000	880.000	1065.000	1250.000	1410.000	1625.000	1925.000	2400.000	2565.000	2680.000	3286.500	3067.400	0	-1	6095	-1	-1	1	0	0	
7	25	1	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	645.000	2500.000	3145.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	650.000	835.000	1015.000	1220.000	1500.000	1685.000	1940.000	2380.000	2680.000	2810.000	2920.000	3286.500	3067.400	0	-1	6365	-1	-1	1	0	0	
7	26	1	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	410.000	2195.000	2605.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	415.000	535.000	750.000	935.000	1130.000	1290.000	1605.000	1860.000	2115.000	2295.000	2420.000	3286.500	3067.400	0	-1	5825	-1	-1	1	0	0	
7	27	1	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	465.000	2235.000	2700.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	470.000	615.000	800.000	960.000	1175.000	1345.000	1575.000	1800.000	2245.000	2405.000	2530.000	3286.500	3067.400	0	-1	5920	-1	-1	1	0	0	
7	28	1	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	415.000	2105.000	2520.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	420.000	555.000	720.000	890.000	1075.000	1250.000	1455.000	1700.000	2035.000	2200.000	2320.000	3286.500	3067.400	0	-1	5740	-1	-1	1	0	0	
7	29	1	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	635.000	2465.000	3100.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	640.000	820.000	1030.000	1215.000	1530.000	1730.000	2000.000	2215.000	2570.000	2755.000	2905.000	3286.500	3067.400	0	-1	6320	-1	-1	1	0	0	
7	30	1	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	580.000	2815.000	3395.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	585.000	790.000	1005.000	1220.000	1505.000	1740.000	2250.000	2535.000	2890.000	3030.000	3160.000	3286.500	3067.400	0	-1	6615	-1	-1	1	0	0	
7	31	1	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	740.000	3500.000	4240.000	1	0	0	3	5	4	2	1	2	5	2	4	4	3	2	2	2	2	2	2	2	2	2	2	2	745.000	950.000	1165.000	1390.000	1665.000	1870.000	2570.000	2815.000	3250.000	3810.000	4045.000	3286.500	3067.400	0	-1	7460	-1	-1	1	0	0	
7	32	1	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	500.000	2730.000	3230.000	1	0	0	1	3	5	2	4	2	3	5	5	1	4	2	2	2	2	2	2	2	2	2	2	2	505.000	625.000	820.000	1055.000	1305.000	1500.000	1705.000	1945.000	2735.000	2920.000	3025.000	3286.500	3067.400	0	-1	6450	-1	-1	1	0	0	
8	1	1	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	570.000	2840.000	3410.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	575.000	810.000	1030.000	1300.000	1740.000	1995.000	2255.000	2550.000	2895.000	3100.000	3195.000	3260.250	3042.900	0	-1	6630	-1	-1	1	0	0	
8	2	1	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	635.000	2085.000	2720.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	640.000	845.000	1045.000	1225.000	1420.000	1565.000	1770.000	1985.000	2275.000	2415.000	2530.000	3260.250	3042.900	0	-1	5940	-1	-1	1	0	0	
8	3	1	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	720.000	2325.000	3045.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	725.000	920.000	1100.000	1310.000	1535.000	1740.000	2000.000	2210.000	2490.000	2700.000	2820.000	3260.250	3042.900	0	-1	6265	-1	-1	1	0	0	
8	4	1	0	2	1	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	625.000	4290.000	4915.000	1	0	0	5	1	4	3	3	2	5	2	1	1	3	2	2	2	2	2	2	2	2	2	2	2	630.000	860.000	1065.000	1285.000	1900.000	2210.000	2435.000	2680.000	3110.000	4150.000	4665.000	3260.250	3042.900	0	-1	8135	-1	-1	1	0	0	
8	5	1	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	500.000	2090.000	2590.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	505.000	645.000	810.000	985.000	1185.000	1335.000	1560.000	1760.000	1985.000	2200.000	2415.000	3260.250	3042.900	0	-1	5810	-1	-1	1	0	0	
8	6	1	0	2	1	0	14325242135	14325242135	8	0	4	1	4	3	2	5	2	4	2	1	3	5	695.000	2225.000	2920.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	700.000	925.000	1035.000	1280.000	1475.000	1650.000	1905.000	2140.000	2445.000	2600.000	2770.000	3260.250	3042.900	0	-1	6140	-1	-1	1	0	0	
8	7	1	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	455.000	2400.000	2855.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	460.000	605.000	795.000	935.000	1140.000	1275.000	1490.000	2075.000	2395.000	2525.000	2665.000	3260.250	3042.900	0	-1	6075	-1	-1	1	0	0	
8	8	1	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	730.000	2505.000	3235.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	735.000	955.000	1175.000	1385.000	1640.000	1850.000	2215.000	2480.000	2745.000	2925.000	3040.000	3260.250	3042.900	0	-1	6455	-1	-1	1	0	0	
8	9	1	0	2	1	0	14325242135	14325242135	8	0	11	1	4	3	2	5	2	4	2	1	3	5	505.000	3105.000	3610.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	510.000	770.000	940.000	1250.000	1470.000	1680.000	1990.000	2755.000	3190.000	3325.000	3455.000	3260.250	3042.900	0	-1	6830	-1	-1	1	0	0	
8	10	1	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	490.000	2720.000	3210.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	495.000	645.000	855.000	1050.000	1290.000	1520.000	1775.000	2020.000	2655.000	2880.000	3040.000	3260.250	3042.900	0	-1	6430	-1	-1	1	0	0	
8	11	1	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	915.000	2785.000	3700.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	920.000	1125.000	1340.000	1540.000	1840.000	2095.000	2410.000	2645.000	3180.000	3365.000	3490.000	3260.250	3042.900	0	-1	6920	-1	-1	1	0	0	
8	12	1	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	510.000	2335.000	2845.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	515.000	675.000	860.000	1045.000	1240.000	1405.000	1620.000	1840.000	2360.000	2550.000	2660.000	3260.250	3042.900	0	-1	6065	-1	-1	1	0	0	
8	13	1	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	540.000	2440.000	2980.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	545.000	715.000	930.000	1105.000	1315.000	1470.000	1770.000	2170.000	2520.000	2655.000	2810.000	3260.250	3042.900	0	-1	6200	-1	-1	1	0	0	
8	14	1	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	760.000	3425.000	4185.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	765.000	990.000	1230.000	1525.000	1860.000	2365.000	2875.000	3340.000	3670.000	3865.000	3970.000	3260.250	3042.900	0	-1	7405	-1	-1	1	0	0	
8	15	1	0	2	1	0	14325242135	14325242135	8	0	3	1	4	3	2	5	2	4	2	1	3	5	450.000	2740.000	3190.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	455.000	810.000	1000.000	1260.000	1510.000	1735.000	2155.000	2435.000	2740.000	2900.000	3060.000	3260.250	3042.900	0	-1	6410	-1	-1	1	0	0	
8	16	1	0	2	1	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	585.000	3400.000	3985.000	1	0	0	5	1	4	2	3	2	5	2	1	1	3	2	2	2	2	2	2	2	2	2	2	2	590.000	815.000	1020.000	1590.000	1860.000	2095.000	2340.000	2635.000	2970.000	3550.000	3800.000	3260.250	3042.900	0	-1	7205	-1	-1	1	0	0	
8	17	1	0	2	1	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	595.000	3240.000	3835.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	600.000	840.000	1035.000	1385.000	1800.000	2025.000	2255.000	2685.000	3275.000	3505.000	3655.000	3260.250	3042.900	0	-1	7055	-1	-1	1	0	0	
8	18	1	0	2	1	0	51423252413	51423252413	8	0	2	5	1	4	2	3	2	5	2	4	1	3	540.000	2760.000	3300.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	545.000	800.000	1075.000	1350.000	1570.000	1805.000	2000.000	2390.000	2790.000	2975.000	3105.000	3260.250	3042.900	0	-1	6520	-1	-1	1	0	0	
8	19	1	0	2	1	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	500.000	2540.000	3040.000	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	505.000	690.000	860.000	1095.000	1290.000	1450.000	1675.000	2085.000	2570.000	2735.000	2845.000	3260.250	3042.900	0	-1	6260	-1	-1	1	0	0	
8	20	1	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	745.000	3095.000	3840.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	750.000	955.000	1220.000	1490.000	1880.000	2120.000	2455.000	2825.000	3235.000	3505.000	3655.000	3260.250	3042.900	0	-1	7060	-1	-1	1	0	0	
