BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime	
7	3	5	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	580.000	2245.000	2825.000	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	585.000	815.000	1035.000	1255.000	1460.000	1675.000	1935.000	2135.000	2380.000	2530.000	2655.000	3029.250	2827.300	0	-1	6045	-1	-1	1	0	0	
7	4	5	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	560.000	2055.000	2615.000	1	0	0	1	3	5	2	4	2	3	2	5	2	1	2	2	2	2	2	2	2	2	2	2	2	565.000	720.000	955.000	1130.000	1310.000	1475.000	1640.000	1835.000	2085.000	2200.000	2255.000	3029.250	2827.300	0	-1	5835	-1	-1	1	0	0	
7	5	5	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	530.000	2280.000	2810.000	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	535.000	755.000	970.000	1185.000	1385.000	1610.000	1875.000	2075.000	2365.000	2515.000	2685.000	3029.250	2827.300	0	-1	6030	-1	-1	1	0	0	
7	6	5	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	555.000	2200.000	2755.000	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	560.000	775.000	955.000	1185.000	1365.000	1570.000	1845.000	2040.000	2310.000	2420.000	2595.000	3029.250	2827.300	0	-1	5975	-1	-1	1	0	0	
7	7	5	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	665.000	2120.000	2785.000	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	670.000	885.000	1060.000	1280.000	1470.000	1690.000	1920.000	2120.000	2340.000	2465.000	2605.000	3029.250	2827.300	0	-1	6005	-1	-1	1	0	0	
7	8	5	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	595.000	2300.000	2895.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	600.000	755.000	990.000	1145.000	1350.000	1550.000	1715.000	2255.000	2410.000	2575.000	2690.000	3029.250	2827.300	0	-1	6115	-1	-1	1	0	0	
7	9	5	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	550.000	2020.000	2570.000	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	555.000	780.000	980.000	1070.000	1310.000	1500.000	1745.000	1930.000	2125.000	2265.000	2390.000	3029.250	2827.300	0	-1	5790	-1	-1	1	0	0	
7	10	5	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	580.000	2065.000	2645.000	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	585.000	830.000	940.000	1150.000	1375.000	1585.000	1825.000	2025.000	2225.000	2350.000	2490.000	3029.250	2827.300	0	-1	5865	-1	-1	1	0	0	
7	11	5	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	610.000	2195.000	2805.000	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	615.000	850.000	990.000	1190.000	1390.000	1590.000	1855.000	2055.000	2350.000	2490.000	2610.000	3029.250	2827.300	0	-1	6025	-1	-1	1	0	0	
7	12	5	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	570.000	2160.000	2730.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	575.000	710.000	970.000	1135.000	1330.000	1505.000	1710.000	2020.000	2245.000	2425.000	2520.000	3029.250	2827.300	0	-1	5950	-1	-1	1	0	0	
7	13	5	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	575.000	2135.000	2710.000	0	0	3	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	580.000	810.000	1030.000	1105.000	1355.000	1545.000	1875.000	2075.000	2305.000	2415.000	2550.000	3029.250	2827.300	0	-1	5930	-1	-1	1	0	0	
7	14	5	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	540.000	1920.000	2460.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	545.000	700.000	940.000	1090.000	1290.000	1465.000	1655.000	1850.000	2025.000	2200.000	2300.000	3029.250	2827.300	0	-1	5680	-1	-1	1	0	0	
7	15	5	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	660.000	2210.000	2870.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	665.000	905.000	1095.000	1295.000	1510.000	1715.000	2035.000	2215.000	2480.000	2595.000	2720.000	3029.250	2827.300	0	-1	6090	-1	-1	1	0	0	
7	16	5	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	515.000	1885.000	2400.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	520.000	650.000	890.000	1090.000	1300.000	1470.000	1625.000	1790.000	1955.000	2150.000	2225.000	3029.250	2827.300	0	-1	5620	-1	-1	1	0	0	
7	17	5	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	555.000	2095.000	2650.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	560.000	725.000	970.000	1140.000	1355.000	1560.000	1725.000	1995.000	2220.000	2360.000	2470.000	3029.250	2827.300	0	-1	5870	-1	-1	1	0	0	
7	18	5	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	565.000	2020.000	2585.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	570.000	705.000	985.000	1150.000	1340.000	1510.000	1685.000	1805.000	2015.000	2280.000	2385.000	3029.250	2827.300	0	-1	5805	-1	-1	1	0	0	
7	19	5	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	510.000	1865.000	2375.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	515.000	660.000	940.000	1090.000	1265.000	1435.000	1600.000	1740.000	1905.000	2130.000	2210.000	3029.250	2827.300	0	-1	5595	-1	-1	1	0	0	
7	20	5	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	535.000	1685.000	2220.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	540.000	675.000	910.000	1045.000	1220.000	1350.000	1480.000	1625.000	1800.000	1990.000	2060.000	3029.250	2827.300	0	-1	5440	-1	-1	1	0	0	
7	21	5	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	460.000	1615.000	2075.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	465.000	585.000	810.000	965.000	1135.000	1260.000	1380.000	1500.000	1685.000	1830.000	1910.000	3029.250	2827.300	0	-1	5295	-1	-1	1	0	0	
7	22	5	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	600.000	4455.000	5055.000	1	0	0	3	5	2	4	1	2	5	2	4	3	3	2	2	2	2	2	2	2	2	2	2	2	605.000	790.000	945.000	1130.000	2430.000	2795.000	3155.000	3420.000	3950.000	4170.000	4805.000	3029.250	2827.300	0	-1	8275	-1	-1	1	0	0	
7	23	5	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	505.000	1610.000	2115.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	510.000	635.000	855.000	1005.000	1175.000	1315.000	1420.000	1545.000	1715.000	1840.000	1935.000	3029.250	2827.300	0	-1	5335	-1	-1	1	0	0	
7	24	5	0	2	1	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	575.000	3220.000	3795.000	1	0	0	3	5	2	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	580.000	775.000	970.000	1705.000	2005.000	2250.000	2770.000	2965.000	3160.000	3380.000	3595.000	3029.250	2827.300	0	-1	7015	-1	-1	1	0	0	
7	25	5	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	575.000	2325.000	2900.000	1	0	0	1	3	5	2	4	2	3	2	1	4	4	2	2	2	2	2	2	2	2	2	2	2	580.000	705.000	905.000	1065.000	1235.000	1390.000	1455.000	1610.000	1995.000	2075.000	2695.000	3029.250	2827.300	0	-1	6120	-1	-1	1	0	0	
7	26	5	0	2	1	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	590.000	3095.000	3685.000	1	0	0	3	5	2	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	595.000	785.000	1030.000	1665.000	1905.000	2180.000	2590.000	2825.000	3055.000	3320.000	3495.000	3029.250	2827.300	0	-1	6905	-1	-1	1	0	0	
7	27	5	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	650.000	2840.000	3490.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	655.000	905.000	1155.000	1370.000	1580.000	1835.000	2290.000	2750.000	3020.000	3190.000	3305.000	3029.250	2827.300	0	-1	6710	-1	-1	1	0	0	
7	28	5	0	2	1	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	540.000	2495.000	3035.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	545.000	760.000	1020.000	1245.000	1595.000	1835.000	2235.000	2435.000	2615.000	2740.000	2870.000	3029.250	2827.300	0	-1	6255	-1	-1	1	0	0	
7	29	5	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	600.000	2235.000	2835.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	605.000	750.000	970.000	1170.000	1340.000	1600.000	1915.000	2190.000	2405.000	2545.000	2650.000	3029.250	2827.300	0	-1	6055	-1	-1	1	0	0	
7	30	5	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	580.000	2305.000	2885.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	585.000	710.000	935.000	1095.000	1290.000	1865.000	2025.000	2260.000	2430.000	2625.000	2725.000	3029.250	2827.300	0	-1	6105	-1	-1	1	0	0	
7	31	5	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	535.000	1890.000	2425.000	1	0	0	1	3	5	2	4	2	3	2	5	2	1	2	2	2	2	2	2	2	2	2	2	2	540.000	670.000	925.000	1095.000	1310.000	1495.000	1645.000	1800.000	1950.000	2070.000	2170.000	3029.250	2827.300	0	-1	5645	-1	-1	1	0	0	
7	32	5	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	910.000	2455.000	3365.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	915.000	1130.000	1560.000	1740.000	1955.000	2175.000	2495.000	2735.000	2940.000	3055.000	3175.000	3029.250	2827.300	0	-1	6585	-1	-1	1	0	0	
8	1	5	0	2	1	0	51423252413	51423252413	8	0	4	5	1	4	2	3	2	5	2	4	1	3	1065.000	4070.000	5135.000	1	0	0	5	1	4	2	3	2	5	1	4	1	3	2	2	2	2	2	2	2	2	2	2	2	1070.000	1400.000	1675.000	1935.000	2200.000	2490.000	2765.000	3010.000	4370.000	4755.000	4940.000	2879.625	2687.650	0	-1	8355	-1	-1	1	0	0	
8	2	5	0	2	1	0	14325242135	14325242135	8	0	4	1	4	3	2	5	2	4	2	1	3	5	925.000	3155.000	4080.000	1	0	0	1	4	3	2	5	2	4	1	1	3	5	2	2	2	2	2	2	2	2	2	2	2	930.000	1130.000	1360.000	1625.000	1810.000	2055.000	2265.000	2590.000	3590.000	3760.000	3915.000	2879.625	2687.650	0	-1	7300	-1	-1	1	0	0	
8	3	5	0	2	1	0	14325242135	14325242135	8	0	3	1	4	3	2	5	2	4	2	1	3	5	620.000	3360.000	3980.000	1	0	0	1	4	3	2	5	2	4	2	1	4	5	2	2	2	2	2	2	2	2	2	2	2	625.000	830.000	1070.000	1365.000	1605.000	1850.000	2160.000	2400.000	2630.000	2890.000	3815.000	2879.625	2687.650	0	-1	7200	-1	-1	1	0	0	
8	4	5	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	680.000	2590.000	3270.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	685.000	910.000	1170.000	1405.000	1655.000	1900.000	2180.000	2460.000	2740.000	2980.000	3095.000	2879.625	2687.650	0	-1	6490	-1	-1	1	0	0	
8	5	5	0	2	1	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	845.000	3525.000	4370.000	1	0	0	5	1	4	2	3	2	5	1	4	1	3	2	2	2	2	2	2	2	2	2	2	2	850.000	1085.000	1305.000	1565.000	1840.000	2045.000	2280.000	2460.000	3515.000	3820.000	4190.000	2879.625	2687.650	0	-1	7590	-1	-1	1	0	0	
8	6	5	0	2	1	0	51423252413	51423252413	8	0	4	5	1	4	2	3	2	5	2	4	1	3	935.000	4350.000	5285.000	1	0	0	5	1	4	2	3	2	5	1	4	1	3	2	2	2	2	2	2	2	2	2	2	2	940.000	1215.000	1575.000	2195.000	2690.000	2995.000	3285.000	3480.000	4565.000	4845.000	5110.000	2879.625	2687.650	0	-1	8505	-1	-1	1	0	0	
8	7	5	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	625.000	2585.000	3210.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	630.000	855.000	1085.000	1285.000	1565.000	1820.000	2125.000	2390.000	2630.000	2880.000	3015.000	2879.625	2687.650	0	-1	6430	-1	-1	1	0	0	
8	8	5	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	725.000	2290.000	3015.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	730.000	945.000	1150.000	1350.000	1565.000	1815.000	2075.000	2290.000	2565.000	2725.000	2830.000	2879.625	2687.650	0	-1	6235	-1	-1	1	0	0	
8	9	5	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	550.000	1995.000	2545.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	555.000	695.000	1000.000	1180.000	1375.000	1575.000	1745.000	1900.000	2125.000	2290.000	2375.000	2879.625	2687.650	0	-1	5765	-1	-1	1	0	0	
8	10	5	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	520.000	2210.000	2730.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	525.000	700.000	950.000	1130.000	1370.000	1545.000	1810.000	2105.000	2325.000	2470.000	2560.000	2879.625	2687.650	0	-1	5950	-1	-1	1	0	0	
8	11	5	0	2	1	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	925.000	4325.000	5250.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	930.000	1445.000	1880.000	2300.000	2575.000	2885.000	3530.000	4160.000	4630.000	4960.000	5100.000	2879.625	2687.650	0	-1	8470	-1	-1	1	0	0	
8	12	5	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	605.000	3055.000	3660.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	610.000	835.000	1145.000	1425.000	1950.000	2235.000	2575.000	2855.000	3215.000	3370.000	3515.000	2879.625	2687.650	0	-1	6880	-1	-1	1	0	0	
8	13	5	0	2	1	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	1100.000	3180.000	4280.000	1	0	0	5	1	4	2	3	2	5	1	4	1	3	2	2	2	2	2	2	2	2	2	2	2	1105.000	1335.000	1610.000	1855.000	2110.000	2315.000	2515.000	2715.000	3520.000	3870.000	4080.000	2879.625	2687.650	0	-1	7500	-1	-1	1	0	0	
8	14	5	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	575.000	1995.000	2570.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	580.000	750.000	995.000	1255.000	1460.000	1675.000	1850.000	1990.000	2185.000	2325.000	2415.000	2879.625	2687.650	0	-1	5790	-1	-1	1	0	0	
8	15	5	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	550.000	2625.000	3175.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	555.000	790.000	1025.000	1290.000	1560.000	1780.000	2210.000	2435.000	2725.000	2875.000	3010.000	2879.625	2687.650	0	-1	6395	-1	-1	1	0	0	
8	16	5	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	580.000	2610.000	3190.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	585.000	785.000	1060.000	1355.000	1575.000	1805.000	2100.000	2405.000	2755.000	2935.000	3030.000	2879.625	2687.650	0	-1	6410	-1	-1	1	0	0	
8	17	5	0	2	1	0	14325242135	14325242135	8	0	2	1	4	3	2	5	2	4	2	1	3	5	525.000	4095.000	4620.000	1	0	0	1	4	3	2	5	2	4	2	1	4	5	2	2	2	2	2	2	2	2	2	2	2	530.000	740.000	1055.000	1290.000	1655.000	2075.000	2435.000	3000.000	3280.000	3810.000	4470.000	2879.625	2687.650	0	-1	7840	-1	-1	1	0	0	
8	18	5	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	635.000	1650.000	2285.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	640.000	785.000	1040.000	1195.000	1365.000	1515.000	1640.000	1770.000	1910.000	2070.000	2150.000	2879.625	2687.650	0	-1	5505	-1	-1	1	0	0	
8	19	5	0	2	1	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	715.000	3400.000	4115.000	1	0	0	5	1	4	2	3	2	5	1	4	1	3	2	2	2	2	2	2	2	2	2	2	2	720.000	945.000	1270.000	1540.000	1805.000	2010.000	2175.000	2415.000	3235.000	3525.000	3925.000	2879.625	2687.650	0	-1	7335	-1	-1	1	0	0	
8	20	5	0	2	1	0	14325242135	14325242135	8	0	11	1	4	3	2	5	2	4	2	1	3	5	650.000	2705.000	3355.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	655.000	895.000	1205.000	1475.000	1710.000	1955.000	2270.000	2545.000	2795.000	3035.000	3215.000	2879.625	2687.650	0	-1	6575	-1	-1	1	0	0	
8	21	5	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	540.000	1850.000	2390.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	545.000	715.000	970.000	1145.000	1335.000	1515.000	1680.000	1805.000	2005.000	2145.000	2245.000	2879.625	2687.650	0	-1	5610	-1	-1	1	0	0	
8	22	5	0	2	1	0	51423252413	51423252413	8	0	2	5	1	4	2	3	2	5	2	4	1	3	615.000	3545.000	4160.000	1	0	0	5	1	4	2	3	2	5	2	4	3	3	2	2	2	2	2	2	2	2	2	2	2	620.000	880.000	1135.000	1495.000	1725.000	1985.000	2305.000	2745.000	3070.000	3425.000	3965.000	2879.625	2687.650	0	-1	7380	-1	-1	1	0	0	
8	23	5	0	2	1	0	14325242135	14325242135	8	0	2	1	4	3	2	5	2	4	2	1	3	5	530.000	3260.000	3790.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	535.000	735.000	1185.000	1475.000	1835.000	2105.000	2450.000	2830.000	3125.000	3470.000	3675.000	2879.625	2687.650	0	-1	7010	-1	-1	1	0	0	
8	24	5	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	595.000	2955.000	3550.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	600.000	820.000	1050.000	1305.000	1785.000	2065.000	2410.000	2695.000	3145.000	3285.000	3400.000	2879.625	2687.650	0	-1	6770	-1	-1	1	0	0	
8	25	5	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	540.000	2990.000	3530.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	545.000	775.000	1005.000	1275.000	1470.000	1735.000	2120.000	2470.000	2900.000	3230.000	3370.000	2879.625	2687.650	0	-1	6750	-1	-1	1	0	0	
8	26	5	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	500.000	2190.000	2690.000	1	0	0	1	3	5	2	4	2	3	2	5	2	1	2	2	2	2	2	2	2	2	2	2	2	505.000	645.000	1145.000	1425.000	1635.000	1835.000	1975.000	2110.000	2260.000	2390.000	2435.000	2879.625	2687.650	0	-1	5910	-1	-1	1	0	0	
8	27	5	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	530.000	3430.000	3960.000	1	0	0	1	3	5	2	4	2	3	2	1	4	4	2	2	2	2	2	2	2	2	2	2	2	535.000	705.000	940.000	1125.000	1355.000	1540.000	1690.000	1850.000	2250.000	3230.000	3745.000	2879.625	2687.650	0	-1	7180	-1	-1	1	0	0	
8	28	5	0	2	1	0	51423252413	51423252413	8	0	2	5	1	4	2	3	2	5	2	4	1	3	725.000	3710.000	4435.000	1	0	0	5	1	4	2	3	2	5	1	4	1	3	2	2	2	2	2	2	2	2	2	2	2	730.000	955.000	1185.000	1465.000	1735.000	1935.000	2300.000	2540.000	3690.000	3950.000	4265.000	2879.625	2687.650	0	-1	7655	-1	-1	1	0	0	
8	29	5	0	2	1	0	14325242135	14325242135	8	0	3	1	4	3	2	5	2	4	2	1	3	5	670.000	3350.000	4020.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	675.000	975.000	1310.000	1640.000	2010.000	2325.000	2605.000	3050.000	3380.000	3640.000	3890.000	2879.625	2687.650	0	-1	7240	-1	-1	1	0	0	
8	30	5	0	2	1	0	14325242135	14325242135	8	0	11	1	4	3	2	5	2	4	2	1	3	5	605.000	2870.000	3475.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	610.000	875.000	1145.000	1425.000	1625.000	1890.000	2370.000	2640.000	2930.000	3175.000	3360.000	2879.625	2687.650	0	-1	6695	-1	-1	1	0	0	
8	31	5	0	2	1	0	14325242135	14325242135	8	0	4	1	4	3	2	5	2	4	2	1	3	5	665.000	3065.000	3730.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	670.000	900.000	1120.000	1405.000	1785.000	2080.000	2370.000	2700.000	3125.000	3445.000	3650.000	2879.625	2687.650	0	-1	6950	-1	-1	1	0	0	
8	32	5	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	730.000	2685.000	3415.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	735.000	970.000	1240.000	1515.000	1790.000	2050.000	2325.000	2560.000	2895.000	3125.000	3245.000	2879.625	2687.650	0	-1	6635	-1	-1	1	0	0	
